Team_Std,TotalGames,TotalWins,Q1_Games,Q1_WinPct,Q1_NetEff,Q2_Games,Q2_WinPct,Q2_NetEff,Q3_Games,Q3_WinPct,Q3_NetEff,Q4_Games,Q4_WinPct,Q4_NetEff,Q1_Wins,Q1_Losses,Q2_Wins,Q2_Losses,Q3_Wins,Q3_Losses,Q4_Wins,Q4_Losses,Team,WinRate_Score,NetEff_Score,Quadrant_Score,Paper_Tiger_Score,Paper_Tiger_Flag,Quality_WinPct,Cupcake_WinPct,Kentucky_Score,Kentucky_Flag,DataThrough,Season,Team_KP,Seed,ConfShort,Coach,Wins,Losses,AdjEM,RankAdjEM,Pythag,RankPythag,AdjOE,RankAdjOE,OE,RankOE,AdjDE,RankAdjDE,DE,RankDE,Tempo,RankTempo,AdjTempo,RankAdjTempo,Luck,RankLuck,SOS,RankSOS,SOSO,RankSOSO,SOSD,RankSOSD,NCSOS,RankNCSOS,Event,APL_Off,RankAPL_Off,APL_Def,RankAPL_Def,ConfAPL_Off,RankConfAPL_Off,ConfAPL_Def,RankConfAPL_Def,KP_Rank,TQPR,TQPR_Rank
Bryant Str-Alb,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-74.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bryant Str-Alb,0.0,-74.5,-29.8,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Buena Vista,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-80.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Buena Vista,0.0,-80.29999999999998,-32.12,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Trinity (FL),1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-125.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Trinity (FL),0.0,-125.9,-56.36000000000001,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Trinity (TX),1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Trinity (TX),0.0,-39.4,-21.759999999999998,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Trinity Christian (IL),1,0,1,0.0,-124.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Trinity Christian (IL),0.0,-124.59999999999998,-29.839999999999996,53.101567825494215,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Trinity College of Jacksonville,3,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-63.0,2,0.0,-92.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Trinity College of Jacksonville,0.0,-77.75,-43.1,87.27561917745966,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Truett-McConnell,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Truett-McConnell,0.0,-36.7,-20.68,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Tusculum,2,0,1,0.0,-22.3,0,0.0,0.0,1,0.0,-33.8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Tusculum,0.0,-26.300000000000004,-0.5200000000000031,53.101567825494215,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Central Penn,3,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-93.0,2,0.0,-46.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Central Penn,0.0,-69.60000000000001,-39.84,87.27561917745966,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Central State (OH),2,0,0,0.0,0.0,1,0.0,-28.3,1,0.0,-60.4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Central State (OH),0.0,-41.14,-6.4559999999999995,53.101567825494215,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Chaminade,3,0,0,0.0,0.0,1,0.0,-19.3,0,0.0,0.0,2,0.0,-20.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Chaminade*,0.0,-19.880000000000003,-13.285333333333336,78.55032947057487,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Champion Christian,6,0,1,0.0,-57.3,1,0.0,-90.1,1,0.0,-55.4,3,0.0,-89.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,Champion Christian,0.0,-73.44468085106382,-40.71120567375886,63.4628493524199,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Cal State Fullerton,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cal State Fullerton,0.0,-3.4,-7.36,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Caldwell,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-38.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Caldwell,0.0,-38.5,-15.4,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Benedictine (AZ),1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Benedictine (AZ),0.0,-73.6,-35.44,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
UC Santa Cruz,2,0,0,0.0,0.0,2,0.0,-60.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,UC Santa Cruz,0.0,-60.5,-4.200000000000003,44.376278118609406,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Bloomfield,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bloomfield,0.0,-2.0,-0.8,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Bloomsburg,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-83.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bloomsburg,0.0,-83.0,-33.2,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Blue Mountain,2,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-77.5,1,0.0,-29.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Blue Mountain,0.0,-61.499999999999986,-30.599999999999994,80.9134287661895,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Bluefield State,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bluefield State,0.0,-29.5,-17.8,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
William Peace,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,William Peace,0.0,-43.89999999999999,-23.56,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Minnesota Crookston,1,0,1,0.0,-50.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Minnesota Crookston,0.0,-50.79999999999999,-0.31999999999999673,53.101567825494215,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Misericordia,2,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-59.9,1,0.0,-15.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Misericordia,0.0,-45.099999999999994,-24.04,80.9134287661895,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Angelo State,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-35.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Angelo State,0.0,-35.2,-14.080000000000002,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Apprentice School,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-57.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Apprentice School,0.0,-57.9,-23.16,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Aquinas,1,0,1,0.0,-137.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Aquinas,0.0,-137.8,-35.120000000000005,53.101567825494215,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Wilson College,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wilson College,0.0,-49.2,-25.680000000000003,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Worcester State,2,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,-45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Worcester State,0.0,-45.8,-30.32,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Western New England,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Western New England,0.0,-11.0,-4.4,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Western New Mexico,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Western New Mexico,0.0,-54.7,-27.880000000000003,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Westminster (UT),2,0,2,0.0,-67.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Westminster (UT),0.0,-67.0,-6.800000000000001,44.376278118609406,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Whitman,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-63.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Whitman,0.0,-63.3,-25.32,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Whittier,2,0,0,0.0,0.0,1,0.0,-90.5,0,0.0,0.0,1,0.0,-31.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Whittier,0.0,-75.675,-26.27,72.1881390593047,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Northern New Mexico,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-78.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Northern New Mexico,0.0,-78.5,-31.400000000000002,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Nobel,7,0,0,0.0,0.0,0,0.0,0.0,2,0.0,-56.599999999999994,5,0.0,-28.55,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,Nobel,0.0,-41.01666666666667,-46.406666666666666,89.093387866394,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Auburn-Montgomery,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-38.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Auburn-Montgomery,0.0,-38.0,-15.200000000000001,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Arlington Baptist,3,0,0,0.0,0.0,1,0.0,-78.6,1,0.0,-68.2,1,0.0,-88.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Arlington Baptist,0.0,-76.73333333333333,-30.02666666666667,65.82594864803454,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Bob Jones,3,0,0,0.0,0.0,1,0.0,-64.1,2,0.0,-82.6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,Bob Jones,0.0,-74.67142857142856,-23.201904761904764,53.101567825494215,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Bowie State,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-22.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bowie State,0.0,-22.1,-8.840000000000002,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Boyce,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Boyce,0.0,-70.7,-34.28,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Cameron,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-42.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Cameron,0.0,-42.6,-17.040000000000003,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Campbellsville,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-59.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Campbellsville,0.0,-59.5,-23.8,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Brevard,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Brevard,0.0,-18.9,-13.559999999999999,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
UNT Dallas,1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-76.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNT Dallas,0.0,-76.3,-30.52,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
UC Merced,1,0,1,0.0,-87.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UC Merced,0.0,-87.0,-14.800000000000004,53.101567825494215,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Mississippi University For Women,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mississippi University For Women,0.0,-48.900000000000006,-25.560000000000002,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Mississippi Valley State,7,0,1,0.0,-21.9,0,0.0,0.0,2,0.0,-46.45,4,0.0,-19.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,Mississippi Valley State*,0.0,-29.440425531914894,-32.9190273556231,74.91479209270621,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Merchant Marine Academy,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-96.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Merchant Marine Academy,0.0,-96.1,-44.44,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Mercy,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mercy,0.0,-34.9,-19.96,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Miami (OH)-Hamilton,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-78.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Miami (OH)-Hamilton,0.0,-78.8,-37.519999999999996,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Miami (OH)-Middletown,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,-80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Miami (OH)-Middletown,0.0,-80.4,-38.160000000000004,100.0,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Baptist (Fl),1,0,0,0.0,0.0,0,0.0,0.0,1,0.0,-91.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Baptist (Fl),0.0,-91.4,-36.56,61.82685753237901,True,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,15.749999999999998,549
Alabama A&M,16,8,2,0.0,-61.0,0,0.0,0.0,3,0.3333333333333333,-18.8,11,0.6363636363636364,11.6,0.0,2.0,0.0,0.0,1.0,2.0,7.0,4.0,Alabama A&M Bulldogs,0.2777777777777778,-27.691891891891892,-20.076756756756758,70.62031356509884,True,0.0,0.5714285714285714,28.57142857142857,False,"Monday, January 12",2026.0,Alabama A&M,0.0,SWAC,Donte Jackson,8.0,8.0,-11.9036,300.0,0.2167,304.0,100.691,311.0,99.5431,301.0,112.594,255.0,109.802,226.0,66.9356,287.0,64.9094,326.0,0.0102,174.0,-5.4787,336.0,105.23,334.0,110.709,304.0,-0.7076,200.0,,18.9,333.0,16.86,88.0,18.67,12.0,17.35,10.0,300.0,15.747468,880
Presbyterian,8,3,0,0.0,0.0,3,0.3333333333333333,-15.9,1,0.0,-10.7,4,0.5,-6.3,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,Presbyterian,0.3181818181818182,-12.646666666666667,4.759515151515153,54.73755964553511,False,0.3333333333333333,0.4,3.3333333333333353,False,"Monday, January 12",2026.0,Presbyterian,0.0,BSth,Quinton Ferrell,8.0,10.0,-11.8882,299.0,0.2192,300.0,101.772,297.0,100.626,290.0,113.66,275.0,110.598,246.0,64.27,357.0,62.5961,362.0,-0.0183,221.0,-3.5968,289.0,106.927,285.0,110.524,291.0,-2.2699,253.0,,18.71,322.0,18.31,339.0,19.28,8.0,17.68,5.0,299.0,15.557120303030302,881
Prairie View A&M,16,7,5,0.0,-24.233333333333334,0,0.0,0.0,3,0.0,-6.8999999999999995,8,0.875,12.066666666666668,0.0,5.0,0.0,0.0,0.0,3.0,7.0,1.0,Prairie View A&M Panthers,0.12280701754385964,-14.636694677871148,-0.07836208167477565,54.73755964553511,False,0.0,0.6363636363636364,31.818181818181817,True,"Monday, January 12",2026.0,Prairie View A&M,0.0,SWAC,Byron Smith,8.0,9.0,-11.2299,292.0,0.2308,293.0,101.744,299.0,101.014,286.0,112.973,263.0,113.637,288.0,75.125,13.0,72.6363,20.0,0.042,111.0,1.8614,116.0,110.005,119.0,108.143,133.0,9.2196,22.0,,16.06,61.0,15.81,8.0,16.69,5.0,16.0,3.0,292.0,15.224223,882
Chattanooga,3,1,0,0.0,0.0,0,0.0,0.0,1,0.0,-8.8,2,0.5,-3.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Chattanooga*,0.2,-5.95,0.6199999999999992,87.27561917745966,True,0.0,0.3333333333333333,0.0,False,"Monday, January 12",2026.0,Chattanooga,0.0,SC,Dan Earl,7.0,10.0,-9.4072,270.0,0.2725,270.0,105.523,233.0,105.833,201.0,114.93,308.0,115.377,312.0,67.7732,254.0,66.9278,237.0,-0.0298,248.0,-4.3998,311.0,107.956,231.0,112.355,351.0,-2.3147,254.0,,17.2,156.0,18.21,327.0,16.93,2.0,17.61,6.0,270.0,15.05,883
Charlotte,2,0,0,0.0,0.0,0,0.0,0.0,2,0.0,-6.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Charlotte,0.0,-6.7,-2.68,61.82685753237901,True,0.0,0.0,0.0,False,"Monday, January 12",2026.0,Charlotte,0.0,Amer,Aaron Fearne,9.0,8.0,-1.3012,177.0,0.4669,177.0,112.143,114.0,112.231,107.0,113.444,271.0,110.748,250.0,64.0424,362.0,63.5391,350.0,-0.0322,254.0,-2.3722,255.0,107.243,272.0,109.615,219.0,-1.8769,233.0,,18.92,337.0,18.37,344.0,19.69,13.0,17.97,10.0,177.0,14.940547999999998,884
UC Riverside,12,4,3,0.0,-56.0,2,0.0,-29.4,1,0.0,-18.8,6,0.6666666666666666,6.8,0.0,3.0,0.0,2.0,0.0,1.0,4.0,2.0,UC Riverside,0.09302325581395349,-33.402061855670105,-12.841444897306802,54.73755964553511,False,0.0,0.5714285714285714,28.57142857142857,False,"Monday, January 12",2026.0,UC Riverside,0.0,BW,Gus Argenal,6.0,11.0,-9.2349,269.0,0.274,267.0,104.44,258.0,98.6535,316.0,113.675,276.0,114.53,298.0,69.9133,144.0,67.7542,194.0,-0.0029,199.0,3.3248,84.0,109.623,138.0,106.298,44.0,4.8396,68.0,,17.93,250.0,16.37,31.0,18.01,10.0,17.32,9.0,269.0,14.932940999999998,885
Hampton,5,1,0,0.0,0.0,0,0.0,0.0,4,0.25,-7.5,1,0.0,-10.4,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,Hampton,0.23076923076923078,-7.822222222222222,1.2557264957264955,69.46148602590321,True,0.0,0.2,0.0,False,"Monday, January 12",2026.0,Hampton,0.0,CAA,Ivan Thomas,8.0,10.0,-7.266,248.0,0.3132,250.0,102.834,280.0,101.386,279.0,110.1,200.0,105.971,145.0,66.1305,314.0,66.0234,276.0,-0.0283,245.0,-4.0007,301.0,105.235,333.0,109.236,198.0,-5.6445,317.0,,18.16,273.0,17.93,291.0,18.74,8.0,18.41,12.0,248.0,14.620980273504273,886
UMass Lowell,14,5,2,0.0,-72.4,3,0.0,-20.4,3,0.0,-9.4,6,0.8333333333333334,9.7,0.0,2.0,0.0,3.0,0.0,3.0,5.0,1.0,UMass Lowell,0.10869565217391304,-26.70909090909091,-4.649474872953135,52.0109066121336,False,0.0,0.5555555555555556,27.77777777777778,False,"Monday, January 12",2026.0,UMass Lowell,0.0,AE,Pat Duquette,8.0,10.0,-10.3025,283.0,0.2544,281.0,105.134,244.0,102.033,266.0,115.436,315.0,115.27,310.0,70.1617,134.0,69.7524,90.0,0.0135,159.0,-1.2601,207.0,107.232,273.0,108.492,153.0,3.2511,106.0,,17.67,215.0,16.51,42.0,17.86,1.0,17.81,1.0,283.0,14.612247857142858,887
Central Michigan,3,1,1,0.0,-17.2,1,0.0,-49.1,0,0.0,0.0,1,1.0,24.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Central Michigan,0.07142857142857142,-24.206451612903223,6.865038402457756,57.10065894114974,False,0.0,1.0,50.0,True,"Monday, January 12",2026.0,Central Michigan,0.0,MAC,Andy Bronkema,5.0,12.0,-13.642,316.0,0.1917,318.0,102.351,291.0,101.162,284.0,115.993,321.0,117.268,332.0,68.6133,212.0,66.7944,242.0,-0.0638,305.0,-0.2248,179.0,109.205,154.0,109.43,209.0,0.9769,156.0,,18.35,291.0,16.61,50.0,17.54,9.0,16.47,2.0,316.0,14.578719440860215,888
